Experiment,Simulation,ID,Sex,ftype,mate_value,male_promiscuity,num_matings,num_unique_mates,mate_switching,prop_mate_switching
1,6,153,male,NA,50.86852207,0,1314,16,737,0.560882801
1,6,154,male,NA,54.85467845,0,18721,86,15092,0.806153517
1,6,155,male,NA,48.15658797,0,2,2,1,0.5
1,6,156,male,NA,59.25466528,100,6531,100,5864,0.897871689
1,6,157,male,NA,51.73144133,100,741,79,492,0.663967611
1,6,158,male,NA,52.73880797,0,11396,73,8210,0.72042822
1,6,159,male,NA,59.84610744,100,7035,100,6087,0.865245203
1,6,160,male,NA,55.96031454,0,23290,71,19033,0.81721769
1,6,161,male,NA,57.50397312,100,5443,99,4790,0.880029396
1,6,162,male,NA,59.35859332,0,23797,84,18370,0.771946044
1,6,163,male,NA,48.23992496,0,2499,43,1455,0.582232893
1,6,164,male,NA,57.74968723,0,37422,86,34711,0.927555983
1,6,165,male,NA,42.89848039,0,699,17,55,0.078683834
1,6,166,male,NA,56.67236625,0,23175,77,19029,0.821100324
1,6,167,male,NA,50.6288484,0,3702,25,2905,0.784710967
1,6,168,male,NA,48.97134599,0,1836,33,1038,0.565359477
1,6,169,male,NA,45.22665652,0,867,10,545,0.628604383
1,6,170,male,NA,53.47192454,0,14781,81,11900,0.805087612
1,6,171,male,NA,51.60644779,0,3254,38,2360,0.725261217
1,6,172,male,NA,45.81821004,0,935,33,100,0.106951872
1,6,173,male,NA,49.46647882,100,478,83,309,0.646443515
1,6,174,male,NA,48.81044384,0,3299,45,2173,0.65868445
1,6,175,male,NA,48.3084169,0,1201,20,558,0.464612823
1,6,176,male,NA,55.5904597,0,17562,82,14181,0.807482064
1,6,177,male,NA,47.47900422,0,2023,21,1459,0.72120613
1,6,178,male,NA,56.29812829,0,16915,83,11971,0.707715046
1,6,179,male,NA,47.84548211,0,746,11,21,0.028150134
1,6,180,male,NA,41.43595012,100,269,60,169,0.628252788
1,6,181,male,NA,46.73115843,0,258,8,32,0.124031008
1,6,182,male,NA,49.94579066,100,620,78,367,0.591935484
1,6,183,male,NA,57.23361448,0,20589,89,16078,0.780902424
1,6,184,male,NA,43.27453966,100,224,63,154,0.6875
1,6,185,male,NA,45.65978554,0,4676,46,3907,0.835543199
1,6,186,male,NA,51.74654336,0,3661,41,2066,0.564326687
1,6,187,male,NA,55.67398848,0,17775,81,13958,0.785260197
1,6,188,male,NA,53.3219009,0,17223,76,13105,0.760901121
1,6,189,male,NA,41.75351916,0,430,12,293,0.681395349
1,6,190,male,NA,45.07477249,100,341,68,220,0.64516129
1,6,191,male,NA,52.6846615,100,2422,89,1846,0.762180017
1,6,192,male,NA,49.18372944,0,10569,56,8304,0.785694011
1,6,193,male,NA,59.92997706,100,7847,100,6668,0.849751497
1,6,194,male,NA,55.7466809,100,3134,96,2668,0.851308232
1,6,195,male,NA,49.2347679,0,10637,65,7180,0.67500235
1,6,196,male,NA,48.59059328,0,2341,33,1884,0.80478428
1,6,197,male,NA,57.21138708,0,31337,85,28306,0.903277276
1,6,198,male,NA,48.33173152,0,188,15,170,0.904255319
1,6,199,male,NA,47.30884521,0,1256,27,672,0.535031847
1,7,0,female,1,43.71523764,NA,6948,75,586,0.084340818
1,7,1,female,1,54.57434886,NA,6934,68,272,0.039226997
1,7,2,female,1,38.58284766,NA,6077,57,158,0.025999671
1,7,3,female,1,44.09003757,NA,6288,73,511,0.081265903
1,7,4,female,1,63.39132881,NA,7853,62,453,0.057684961
1,7,5,female,1,32.76916566,NA,7906,56,380,0.048064761
1,7,6,female,1,44.55037998,NA,7424,69,605,0.081492457
1,7,7,female,1,46.40253574,NA,6470,52,697,0.107727975
1,7,8,female,1,73.04599902,NA,7389,76,3313,0.448369197
1,7,9,female,1,52.52882493,NA,7491,55,194,0.025897744
1,7,10,female,1,34.35850729,NA,7869,53,685,0.087050451
1,7,11,female,1,36.54254633,NA,8188,46,805,0.098314607
1,7,12,female,1,50.77909197,NA,7555,57,276,0.036532098
1,7,13,female,1,50.65870425,NA,8204,47,253,0.030838615
1,7,14,female,1,35.76080598,NA,8189,55,456,0.055684455
1,7,15,female,1,67.40007986,NA,8482,60,1563,0.184272577
1,7,16,female,1,42.95281783,NA,8188,34,66,0.008060576
1,7,17,female,1,51.22464143,NA,8524,53,356,0.04176443
1,7,18,female,1,58.69876834,NA,8562,53,305,0.035622518
1,7,19,female,1,46.56033984,NA,8760,54,1600,0.182648402
1,7,20,female,1,42.07999182,NA,8203,42,103,0.012556382
1,7,21,female,1,55.36129578,NA,7774,48,1494,0.192179058
1,7,22,female,1,37.8486862,NA,9014,34,109,0.012092301
1,7,23,female,1,68.29262689,NA,7624,59,1827,0.239637985
1,7,24,female,1,64.21355841,NA,7794,70,1158,0.148575828
1,7,25,female,1,43.76259651,NA,8224,49,369,0.044868677
1,7,26,female,1,40.74574903,NA,7686,55,269,0.034998699
1,7,27,female,1,53.8889674,NA,8453,58,1179,0.139477109
1,7,28,female,1,54.65035794,NA,7778,52,370,0.047570069
1,7,29,female,1,29.09333316,NA,8378,58,279,0.033301504
1,7,30,female,1,57.11819488,NA,8253,56,358,0.043378166
1,7,31,female,1,54.80147347,NA,7411,61,266,0.035892592
1,7,32,female,1,51.72284516,NA,6701,42,112,0.016713923
1,7,33,female,1,48.23597732,NA,7356,66,220,0.029907558
1,7,34,female,1,54.84514071,NA,8288,60,223,0.026906371
1,7,35,female,1,63.06539865,NA,8268,55,211,0.025520077
1,7,36,female,1,52.52730226,NA,8974,46,748,0.083351906
1,7,37,female,1,45.84746531,NA,7598,61,215,0.02829692
1,7,38,female,1,43.59253783,NA,7399,61,143,0.019326936
1,7,39,female,1,41.54910248,NA,8002,53,159,0.019870032
1,7,40,female,1,46.45936501,NA,6114,59,752,0.122996402
1,7,41,female,1,58.03942825,NA,7730,62,413,0.053428202
1,7,42,female,1,53.82847095,NA,8389,43,126,0.015019669
1,7,43,female,1,26.68873969,NA,8023,58,1235,0.153932444
1,7,44,female,1,67.08427801,NA,6964,60,1018,0.146180356
1,7,45,female,1,47.72754629,NA,8184,53,144,0.017595308
1,7,46,female,1,51.97940295,NA,8510,47,565,0.066392479
1,7,47,female,1,56.47845508,NA,7219,71,484,0.067045297
1,7,48,female,1,46.20481652,NA,7715,62,527,0.06830849
1,7,49,female,1,63.76578776,NA,7969,58,563,0.070648764
1,7,50,female,0,47.95478579,NA,6923,44,607,0.087678752
1,7,51,female,0,46.13088903,NA,7389,72,668,0.090404656
1,7,52,female,0,60.63369597,NA,8001,60,617,0.077115361
1,7,53,female,0,47.27941265,NA,7884,56,237,0.030060883
1,7,54,female,0,50.3743603,NA,8537,49,155,0.018156261
1,7,55,female,0,49.55328705,NA,7101,62,692,0.097451063
1,7,56,female,0,59.80631991,NA,6463,60,1141,0.176543401
1,7,57,female,0,41.710026,NA,6933,61,498,0.071830376
1,7,58,female,0,61.88105469,NA,8837,47,779,0.088152088
1,7,59,female,0,55.76499672,NA,6741,62,534,0.079216733
1,7,60,female,0,63.63421958,NA,7529,60,1247,0.165626245
1,7,61,female,0,53.62571682,NA,8620,53,120,0.013921114
1,7,62,female,0,51.84867358,NA,6886,48,167,0.024252106
1,7,63,female,0,45.44196418,NA,8409,51,404,0.048043763
1,7,64,female,0,41.19484032,NA,8410,45,226,0.026872771
1,7,65,female,0,47.03340255,NA,6786,58,396,0.058355438
1,7,66,female,0,70.56556893,NA,7855,68,2551,0.324761299
1,7,67,female,0,43.43078883,NA,7115,69,651,0.091496838
1,7,68,female,0,38.93683897,NA,8448,53,1395,0.165127841
1,7,69,female,0,55.64306928,NA,7903,62,586,0.074149057
1,7,70,female,0,51.00110634,NA,7884,52,140,0.017757484
1,7,71,female,0,75.36879287,NA,4806,89,3255,0.677278402
1,7,72,female,0,61.69746516,NA,7876,66,484,0.061452514
1,7,73,female,0,52.54413854,NA,8149,56,694,0.085163824
1,7,74,female,0,47.77475603,NA,7255,65,245,0.033769814
1,7,75,female,0,44.45566673,NA,6786,63,362,0.053345122
1,7,76,female,0,41.05730996,NA,8845,49,182,0.020576597
1,7,77,female,0,57.68107449,NA,7594,51,1083,0.142612589
1,7,78,female,0,51.44993567,NA,8633,42,104,0.012046797
1,7,79,female,0,43.14234586,NA,7719,50,186,0.024096386
1,7,80,female,0,55.10954469,NA,6519,62,793,0.121644424
1,7,81,female,0,43.31694983,NA,7099,59,267,0.037610931
1,7,82,female,0,63.46984671,NA,7134,63,1509,0.211522288
1,7,83,female,0,52.98777758,NA,6298,64,396,0.062877104
1,7,84,female,0,50.62600305,NA,8383,47,727,0.08672313
1,7,85,female,0,52.32901879,NA,8127,63,817,0.100529101
1,7,86,female,0,60.30405021,NA,8240,51,396,0.048058252
1,7,87,female,0,26.71550009,NA,6724,57,187,0.027810827
1,7,88,female,0,37.99876351,NA,6310,67,243,0.038510301
1,7,89,female,0,50.78466901,NA,7719,63,256,0.033164918
1,7,90,female,0,46.94581901,NA,7001,57,145,0.020711327
1,7,91,female,0,46.76685385,NA,8126,57,350,0.043071622
1,7,92,female,0,42.03175958,NA,7496,48,639,0.085245464
1,7,93,female,0,50.15661459,NA,6806,59,394,0.057890097
1,7,94,female,0,52.40164656,NA,8081,62,855,0.105803737
1,7,95,female,0,34.38817271,NA,8053,46,727,0.090276915
1,7,96,female,0,51.22215771,NA,7832,54,191,0.02438713
1,7,97,female,0,41.75516686,NA,7832,50,589,0.07520429
1,7,98,female,0,58.41071328,NA,6537,76,1257,0.192290041
1,7,99,female,0,52.30147415,NA,7774,55,354,0.045536403
1,7,100,male,NA,51.29819794,0,1842,44,292,0.158523344
1,7,101,male,NA,44.15959851,0,3108,36,1196,0.384813385
1,7,102,male,NA,59.32101839,0,17449,80,11814,0.677058857
1,7,103,male,NA,48.77500335,0,2365,28,1687,0.713319239
1,7,104,male,NA,51.41202152,0,4199,46,2828,0.673493689
1,7,105,male,NA,55.26135724,0,23864,87,19166,0.803134428
1,7,106,male,NA,50.56193801,0,5761,60,3482,0.604408957
1,7,107,male,NA,42.01553494,0,7109,57,5432,0.764101843
1,7,108,male,NA,52.29109159,100,792,82,635,0.801767677
1,7,109,male,NA,50.21803979,0,270,18,30,0.111111111
1,7,110,male,NA,47.24481805,0,2547,36,1178,0.462504908
1,7,111,male,NA,52.83452201,100,1397,89,1139,0.81531854
1,7,112,male,NA,54.98971689,0,33246,83,29092,0.875052638
1,7,113,male,NA,53.57166092,0,12753,70,8229,0.645259939
1,7,114,male,NA,54.47153421,0,17332,77,13017,0.751038541
1,7,115,male,NA,56.16989439,0,21049,82,17708,0.84127512
1,7,116,male,NA,52.72911726,0,12570,75,9687,0.770644391
1,7,117,male,NA,58.41892982,0,22115,84,17015,0.769387294
1,7,118,male,NA,50.62363687,0,1124,36,383,0.340747331
1,7,119,male,NA,57.12114956,0,25499,78,21211,0.831836543
1,7,120,male,NA,46.31325188,0,3203,32,2211,0.690290353
1,7,121,male,NA,45.0377795,0,1435,16,1386,0.965853659
1,7,122,male,NA,41.95084956,100,397,66,293,0.738035264
1,7,123,male,NA,47.85903116,0,981,12,714,0.727828746
1,7,124,male,NA,55.1351803,0,16220,79,11817,0.728545006
1,7,125,male,NA,54.17542585,0,17093,79,14342,0.839056924
1,7,126,male,NA,45.77903638,0,1569,29,873,0.556405354
1,7,127,male,NA,52.62046658,0,12821,77,9588,0.747835582
1,7,128,male,NA,56.76006822,0,20239,75,15644,0.772963091
1,7,129,male,NA,46.17399204,0,1683,26,912,0.541889483
1,7,130,male,NA,47.04327899,100,362,68,213,0.58839779
1,7,131,male,NA,52.62760537,0,7223,60,4659,0.645022844
1,7,132,male,NA,56.8703492,100,8007,98,7066,0.882477832
1,7,133,male,NA,53.54732213,0,17499,72,14201,0.811532088
1,7,134,male,NA,47.78740122,0,2151,41,794,0.369130637
1,7,135,male,NA,62.61597866,0,16628,82,10428,0.627134953
1,7,136,male,NA,45.68779728,0,320,19,44,0.1375
1,7,137,male,NA,51.72815435,100,1698,78,1228,0.723203769
1,7,138,male,NA,50.76359092,100,1362,84,1177,0.864170338
1,7,139,male,NA,45.62724357,100,844,77,744,0.881516588
1,7,140,male,NA,54.89606276,0,21453,80,16825,0.784272596
1,7,141,male,NA,44.09012007,0,5790,45,4501,0.777374784
1,7,142,male,NA,53.6457378,0,9233,68,5461,0.591465396
1,7,143,male,NA,56.95720511,0,19894,88,15404,0.77430381
1,7,144,male,NA,57.19010108,0,28896,76,26071,0.902235604
1,7,145,male,NA,52.88065414,0,10117,67,6804,0.672531383
1,7,146,male,NA,52.8491329,100,2441,94,1721,0.705038918
1,7,147,male,NA,54.76384345,100,3485,99,2655,0.761836442
1,7,148,male,NA,45.13135674,100,339,73,196,0.578171091
1,7,149,male,NA,49.62977591,0,1597,27,300,0.187852223
1,7,150,male,NA,44.69871426,0,1077,33,261,0.242339833
1,7,151,male,NA,48.12123203,0,7477,52,5342,0.71445767
1,7,152,male,NA,45.94083622,0,1074,22,849,0.790502793
1,7,153,male,NA,51.41195013,0,6300,42,4981,0.790634921
1,7,154,male,NA,46.86903227,0,7880,48,6982,0.886040609
1,7,155,male,NA,52.1560181,0,5617,54,2941,0.523589105
1,7,156,male,NA,38.47604658,0,342,11,314,0.918128655
1,7,157,male,NA,56.86468423,0,15622,85,9478,0.606708488
1,7,158,male,NA,57.91252476,0,26007,86,21877,0.841196601
1,7,159,male,NA,52.56792076,0,7822,68,4504,0.575811813
1,7,160,male,NA,45.92056368,0,2407,42,1255,0.521395929
1,7,161,male,NA,60.27217243,0,29677,88,24928,0.839977087
1,7,162,male,NA,54.45923958,100,2572,90,2033,0.790435459
1,7,163,male,NA,48.40673738,0,1980,14,1739,0.878282828
1,7,164,male,NA,39.27518154,100,250,62,136,0.544
1,7,165,male,NA,42.70502862,0,1097,24,662,0.603463993
1,7,166,male,NA,53.63139909,0,18921,85,14642,0.773849162
1,7,167,male,NA,47.09214629,100,679,81,476,0.701030928
1,7,168,male,NA,59.00936428,0,23475,92,18447,0.785814696
1,7,169,male,NA,50.25599528,0,1024,11,802,0.783203125
1,7,170,male,NA,40.40633154,0,845,20,447,0.528994083
1,7,171,male,NA,48.06459006,0,3334,42,1181,0.354229154
1,7,172,male,NA,56.15021538,0,20770,86,16258,0.782763601
1,7,173,male,NA,63.10577425,0,20084,86,14144,0.704242183
1,7,174,male,NA,45.16694316,0,290,15,87,0.3
1,7,175,male,NA,52.7854907,0,11976,68,9572,0.799265197
1,7,176,male,NA,52.01963857,0,7257,63,4750,0.654540444
1,7,177,male,NA,62.85772436,100,10040,100,8336,0.830278884
1,7,178,male,NA,46.68667895,100,384,76,223,0.580729167
1,7,179,male,NA,47.44533371,0,574,20,56,0.097560976
1,7,180,male,NA,45.89740844,0,853,30,464,0.543962485
1,7,181,male,NA,50.87485105,0,2525,44,1931,0.764752475
1,7,182,male,NA,52.17810528,0,12407,73,9141,0.736761506
1,7,183,male,NA,54.24896008,0,14639,83,10247,0.699979507
1,7,184,male,NA,41.47955849,0,3393,45,2091,0.616268789
1,7,185,male,NA,52.0386841,0,8308,60,5705,0.68668753
1,7,186,male,NA,50.86012097,0,426,19,49,0.115023474
1,7,187,male,NA,52.42259659,0,3613,32,2953,0.817326322
1,7,188,male,NA,51.75908709,0,1487,37,600,0.403496974
1,7,189,male,NA,41.51124956,0,95,7,64,0.673684211
1,7,190,male,NA,44.44287843,100,722,78,593,0.82132964
1,7,191,male,NA,44.57332385,0,502,16,28,0.055776892
1,7,192,male,NA,45.15124323,0,1237,24,682,0.551333872
1,7,193,male,NA,49.30589019,0,2171,44,1105,0.508982036
1,7,194,male,NA,38.97387017,0,3625,42,2322,0.640551724
1,7,195,male,NA,53.66859979,0,3954,65,1079,0.272888214
1,7,196,male,NA,50.29002294,0,216,16,36,0.166666667
1,7,197,male,NA,49.13398151,100,342,72,225,0.657894737
1,7,198,male,NA,52.70929221,0,10703,60,7713,0.720639073
1,7,199,male,NA,46.1723813,0,6261,49,4929,0.787254432
1,8,0,female,1,43.22179363,NA,6150,90,483,0.078536585
1,8,1,female,1,58.35442181,NA,8479,46,220,0.025946456
1,8,2,female,1,59.1689359,NA,5960,81,1024,0.171812081
1,8,3,female,1,53.23828258,NA,8405,60,904,0.107555027
1,8,4,female,1,60.93829495,NA,7834,72,298,0.038039316
1,8,5,female,1,61.21030009,NA,8840,52,304,0.03438914
1,8,6,female,1,59.14001958,NA,8177,61,689,0.084260731
1,8,7,female,1,51.50723874,NA,6211,77,672,0.108195138
1,8,8,female,1,47.64447528,NA,8743,58,194,0.02218918
1,8,9,female,1,52.04301281,NA,6976,63,275,0.039420872
1,8,10,female,1,47.85531863,NA,7598,60,243,0.031982101
1,8,11,female,1,45.425762,NA,6222,58,348,0.055930569
1,8,12,female,1,39.85566511,NA,8690,49,308,0.035443038
1,8,13,female,1,41.68798155,NA,8805,38,349,0.03963657
1,8,14,female,1,55.49479508,NA,7826,55,1604,0.204957833
1,8,15,female,1,65.79605928,NA,8412,61,1516,0.180218735
1,8,16,female,1,58.79433396,NA,7423,62,1167,0.157214064
1,8,17,female,1,37.80706308,NA,5926,74,1222,0.206209922
1,8,18,female,1,44.60668968,NA,7931,58,164,0.020678351
1,8,19,female,1,19.54436505,NA,7786,60,181,0.023246853
1,8,20,female,1,46.99444526,NA,8330,59,301,0.036134454
1,8,21,female,1,42.61122113,NA,8416,53,299,0.035527567
1,8,22,female,1,51.91862366,NA,7886,52,702,0.089018514
1,8,23,female,1,41.29541203,NA,7652,69,407,0.053188709
1,8,24,female,1,49.78539898,NA,7390,69,507,0.068606225
1,8,25,female,1,60.13992826,NA,7417,75,560,0.075502225
1,8,26,female,1,58.28018556,NA,8613,56,173,0.020085917
1,8,27,female,1,54.47846001,NA,8487,48,296,0.034876871
1,8,28,female,1,64.02119663,NA,7886,63,1295,0.164215065
1,8,29,female,1,57.71303274,NA,8178,57,215,0.026290046
1,8,30,female,1,44.42935342,NA,8307,48,225,0.02708559
1,8,31,female,1,56.6139617,NA,6659,67,1331,0.199879862
1,8,32,female,1,33.91832811,NA,8574,58,658,0.076743644
1,8,33,female,1,36.84216538,NA,8504,52,322,0.037864534
1,8,34,female,1,40.51665899,NA,8705,52,1347,0.154738656
1,8,35,female,1,37.63800837,NA,6819,68,884,0.129637777
1,8,36,female,1,54.05652173,NA,7251,63,920,0.126879051
1,8,37,female,1,58.1673322,NA,8379,53,777,0.09273183
1,8,38,female,1,60.08879296,NA,8162,50,445,0.054520951
1,8,39,female,1,51.22994092,NA,7908,61,810,0.102427921
1,8,40,female,1,47.97090083,NA,7845,70,1080,0.137667304
1,8,41,female,1,74.33437081,NA,4974,92,4231,0.850623241
1,8,42,female,1,60.8754646,NA,7979,68,1612,0.20203033
1,8,43,female,1,43.85143572,NA,8156,59,920,0.112800392
1,8,44,female,1,48.96113739,NA,8246,60,760,0.092165899
1,8,45,female,1,70.25809191,NA,7893,67,4256,0.53921196
1,8,46,female,1,32.43236074,NA,7195,68,1168,0.162334955
1,8,47,female,1,44.27831892,NA,7625,67,216,0.028327869
1,8,48,female,1,45.65008296,NA,7897,57,884,0.111941244
1,8,49,female,1,42.31507019,NA,7070,68,1083,0.153182461
1,8,50,female,0,43.18029391,NA,8331,46,382,0.045852839
1,8,51,female,0,40.21643779,NA,8247,49,480,0.058202983
1,8,52,female,0,43.99792368,NA,8503,49,690,0.08114783
1,8,53,female,0,38.13567562,NA,8787,58,1358,0.154546489
1,8,54,female,0,50.24494225,NA,8373,67,529,0.063179267
1,8,55,female,0,58.57780406,NA,8824,50,525,0.059496827
1,8,56,female,0,29.55880326,NA,7153,52,753,0.105270516
1,8,57,female,0,38.29404547,NA,8019,59,852,0.106247662
1,8,58,female,0,46.64127539,NA,7188,58,473,0.065804118
1,8,59,female,0,32.39821434,NA,7821,77,1002,0.128116609
1,8,60,female,0,63.66185768,NA,8054,68,955,0.118574621
1,8,61,female,0,39.84328122,NA,8569,46,142,0.016571362
1,8,62,female,0,41.31421671,NA,8690,49,336,0.038665132
1,8,63,female,0,44.50491231,NA,6857,63,269,0.039229984
1,8,64,female,0,58.21775785,NA,7193,62,478,0.066453496
1,8,65,female,0,52.81396761,NA,7250,69,1398,0.192827586
1,8,66,female,0,50.46896532,NA,8049,59,201,0.024972046
1,8,67,female,0,43.51542757,NA,7434,65,266,0.035781544
1,8,68,female,0,60.14127614,NA,8170,73,879,0.107588739
1,8,69,female,0,46.69318294,NA,8187,38,132,0.016123122
1,8,70,female,0,67.53324091,NA,8965,53,3216,0.358728388
1,8,71,female,0,66.48691987,NA,8493,58,1166,0.137289533
1,8,72,female,0,44.73901749,NA,8124,58,308,0.037912358
1,8,73,female,0,51.22722251,NA,7235,64,688,0.095093296
1,8,74,female,0,39.17674166,NA,7788,60,282,0.036209553
1,8,75,female,0,54.18675898,NA,6860,68,1082,0.157725948
1,8,76,female,0,61.58089933,NA,8495,50,335,0.039434962
1,8,77,female,0,47.99409489,NA,8205,68,371,0.045216332
1,8,78,female,0,57.74566782,NA,8435,59,795,0.094250148
1,8,79,female,0,45.5939991,NA,7651,74,961,0.125604496
1,8,80,female,0,45.75419537,NA,8108,59,762,0.093981253
1,8,81,female,0,38.88687494,NA,6993,60,390,0.055770056
1,8,82,female,0,57.52941784,NA,8535,47,297,0.034797891
1,8,83,female,0,61.88953808,NA,8517,58,1122,0.131736527
1,8,84,female,0,47.71388114,NA,6943,56,491,0.070718709
1,8,85,female,0,52.39697881,NA,8404,59,168,0.019990481
1,8,86,female,0,55.16196314,NA,8477,49,617,0.072785183
1,8,87,female,0,68.96481782,NA,7299,74,2351,0.322098918
1,8,88,female,0,49.69226999,NA,8285,53,261,0.031502716
1,8,89,female,0,54.1090458,NA,8009,67,293,0.036583843
1,8,90,female,0,43.60443654,NA,6543,59,913,0.139538438
1,8,91,female,0,58.91833074,NA,6716,56,244,0.036331149
1,8,92,female,0,41.08438776,NA,7863,62,387,0.049217856
1,8,93,female,0,38.69930006,NA,5275,76,523,0.099146919
1,8,94,female,0,44.24732853,NA,7973,49,199,0.024959237
1,8,95,female,0,49.30571368,NA,7777,67,737,0.09476662
1,8,96,female,0,59.78832331,NA,6842,65,1027,0.150102309
1,8,97,female,0,61.19928572,NA,8420,50,1394,0.165558195
1,8,98,female,0,40.8264088,NA,7116,60,435,0.061129848
1,8,99,female,0,65.54791119,NA,7688,64,1094,0.142299688
1,8,100,male,NA,53.71870355,0,19179,69,16616,0.866364253
1,8,101,male,NA,56.83702913,0,21020,88,14785,0.703377735
1,8,102,male,NA,59.89709714,100,6230,100,5064,0.812841091
1,8,103,male,NA,54.2305706,0,20796,79,16722,0.804096942
1,8,104,male,NA,61.50976974,0,23829,91,18381,0.771371019
1,8,105,male,NA,45.36436505,0,1399,22,1041,0.744102931
1,8,106,male,NA,47.41106625,0,3178,39,1977,0.622089364
1,8,107,male,NA,44.95078352,0,2799,33,2123,0.758485173
1,8,108,male,NA,41.01574165,0,348,13,217,0.623563218
1,8,109,male,NA,51.79276102,0,6285,54,3042,0.484009547
1,8,110,male,NA,53.29489168,100,2789,92,2310,0.828253854
1,8,111,male,NA,44.67262497,100,661,67,502,0.759455371
1,8,112,male,NA,48.0116633,0,1897,38,915,0.482340538
1,8,113,male,NA,61.61639075,100,9611,100,7806,0.812194361
1,8,114,male,NA,54.46470848,0,18815,82,14374,0.763964922
1,8,115,male,NA,53.07272065,100,1608,90,1316,0.81840796
1,8,116,male,NA,50.70526989,0,5820,52,3621,0.622164948
1,8,117,male,NA,50.80278504,0,3305,41,1834,0.554916793
1,8,118,male,NA,60.19989892,0,24135,87,19060,0.789724467
1,8,119,male,NA,53.82718435,0,13707,70,9935,0.72481214
1,8,120,male,NA,51.1825228,0,9448,76,4731,0.500740898
1,8,121,male,NA,53.15705863,100,2734,92,2186,0.799561083
1,8,122,male,NA,50.48456622,0,5632,51,3248,0.576704545
1,8,123,male,NA,54.21488794,0,17303,87,12396,0.716407559
1,8,124,male,NA,49.04344797,0,653,21,99,0.151607963
1,8,125,male,NA,49.13740015,0,1378,26,474,0.343976778
1,8,126,male,NA,45.59792164,0,537,17,273,0.508379888
1,8,127,male,NA,49.11022266,0,4467,59,2261,0.506156257
1,8,128,male,NA,49.93571103,0,3569,46,2076,0.581675539
1,8,129,male,NA,53.16914056,0,17714,79,14692,0.829400474
1,8,130,male,NA,48.05535574,100,858,78,642,0.748251748
1,8,131,male,NA,54.33962257,0,20727,81,16576,0.799729821
1,8,132,male,NA,42.43025649,0,2943,39,1076,0.36561332
1,8,133,male,NA,55.34093375,0,24386,80,20148,0.826211761
1,8,134,male,NA,40.71309036,0,501,10,70,0.139720559
1,8,135,male,NA,34.9600509,100,300,61,229,0.763333333
1,8,136,male,NA,44.86827879,0,2813,55,782,0.277995023
1,8,137,male,NA,49.2745899,0,8712,60,6209,0.712695133
1,8,138,male,NA,46.47768716,0,1630,27,1064,0.652760736
1,8,139,male,NA,45.96462936,100,486,64,362,0.744855967
1,8,140,male,NA,47.71482444,0,2429,44,1293,0.532317826
1,8,141,male,NA,56.45292475,0,28525,83,24602,0.862471516
1,8,142,male,NA,53.5345269,0,15376,76,10799,0.702328304
1,8,143,male,NA,49.59090484,0,8350,73,5226,0.625868263
1,8,144,male,NA,46.11946754,0,1120,26,554,0.494642857
1,8,145,male,NA,61.46272893,0,27926,84,22773,0.815476617
1,8,146,male,NA,57.57584711,0,24338,79,19183,0.788191306
1,8,147,male,NA,50.48227296,0,3642,37,1943,0.533498078
1,8,148,male,NA,49.2277993,0,8072,58,6407,0.793731417
1,8,149,male,NA,39.47988946,100,308,55,234,0.75974026
1,8,150,male,NA,53.72739474,0,13292,82,9285,0.698540475
1,8,151,male,NA,43.60721918,0,1039,34,456,0.438883542
1,8,152,male,NA,59.86811635,0,20979,85,15741,0.75032175
1,8,153,male,NA,58.00282058,0,27837,84,24337,0.87426806
1,8,154,male,NA,46.85521286,100,455,65,325,0.714285714
1,8,155,male,NA,51.21568868,0,12490,70,9376,0.750680544
1,8,156,male,NA,51.04716135,0,6815,52,4848,0.711371974
1,8,157,male,NA,38.25625997,0,641,32,151,0.235569423
1,8,158,male,NA,50.8867922,100,1983,83,1572,0.792738275
1,8,159,male,NA,53.04824647,0,11792,71,8159,0.691909769
1,8,160,male,NA,51.30352714,0,5403,49,4192,0.77586526
1,8,161,male,NA,53.40991128,100,2546,91,2004,0.787117046
1,8,162,male,NA,48.79980429,100,1135,75,846,0.745374449
1,8,163,male,NA,52.40834716,0,6892,74,3135,0.454875218
1,8,164,male,NA,51.43637735,0,6196,50,3997,0.645093609
1,8,165,male,NA,45.01756851,0,2819,44,935,0.3316779
1,8,166,male,NA,43.54659914,100,358,66,275,0.768156425
1,8,167,male,NA,50.08265506,0,324,18,155,0.478395062
1,8,168,male,NA,43.06818906,100,294,62,172,0.585034014
1,8,169,male,NA,51.4731739,100,1528,82,1187,0.776832461
1,8,170,male,NA,47.3647504,0,5659,50,4001,0.707015374
1,8,171,male,NA,44.42184203,0,2719,45,703,0.258550938
1,8,172,male,NA,45.81855631,100,391,66,274,0.700767263
1,8,173,male,NA,44.01648723,0,515,15,29,0.05631068
1,8,174,male,NA,52.49899833,100,1259,86,928,0.737092931
1,8,175,male,NA,50.86710635,0,13938,71,11994,0.860525183
1,8,176,male,NA,52.68136371,0,7995,74,4206,0.526078799
1,8,177,male,NA,52.08831663,0,6321,54,4519,0.714918526
1,8,178,male,NA,56.43253306,100,9053,99,7904,0.873080747
1,8,179,male,NA,39.80407675,0,1704,28,745,0.437206573
1,8,180,male,NA,47.50093969,100,490,68,316,0.644897959
1,8,181,male,NA,45.56678414,0,2588,30,1676,0.647604328
1,8,182,male,NA,49.53357345,0,8777,53,7082,0.806881622
1,8,183,male,NA,45.21245281,0,4942,44,2761,0.558680696
