"Run","Sens","Strategy","PI","RS"
1239,31,"Revealers",4234.7,5.32
1240,31,"Concealers",7629.3,6.98
1240,31,"Revealers",6704.6,6.44
1241,31,"Concealers",7449.34,6.9
1241,31,"Revealers",6550.88,6.28
1242,31,"Concealers",6784.12,6.5
1242,31,"Revealers",4654.48,5.52
1243,31,"Concealers",7762.18,7.12
1243,31,"Revealers",5587.76,5.98
1244,31,"Concealers",7200.82,6.74
1244,31,"Revealers",4781.6,5.52
1245,31,"Concealers",6655.46,6.5
1245,31,"Revealers",4448.36,5.44
1246,31,"Concealers",7037.24,6.5
1246,31,"Revealers",4500.82,5.38
1247,31,"Concealers",7189.88,6.82
1247,31,"Revealers",5590.98,6.04
1248,31,"Concealers",7599.72,6.98
1248,31,"Revealers",4959.48,5.6
1249,31,"Concealers",7177.18,6.86
1249,31,"Revealers",5924.5,6.12
1250,31,"Concealers",5446.6,5.8
1250,31,"Revealers",3204.88,4.64
1251,31,"Concealers",7342.3,6.86
1251,31,"Revealers",4993.7,5.66
1252,31,"Concealers",7194.88,6.72
1252,31,"Revealers",5450.02,5.88
1253,31,"Concealers",6930.16,6.62
1253,31,"Revealers",5286.18,5.56
1254,31,"Concealers",7741.26,6.98
1254,31,"Revealers",5042.5,5.58
1255,31,"Concealers",6195.36,6.18
1255,31,"Revealers",3928.68,4.98
1256,31,"Concealers",6619.52,6.4
1256,31,"Revealers",4860.78,5.62
1257,31,"Concealers",7303.36,6.7
1257,31,"Revealers",4472.82,5.36
1258,31,"Concealers",7738.36,7.12
1258,31,"Revealers",5970.06,6.2
1259,31,"Concealers",6888.1,6.72
1259,31,"Revealers",5560.96,6
1260,31,"Concealers",8084.9,7.26
1260,31,"Revealers",5276.74,5.86
1261,31,"Concealers",7188.7,6.66
1261,31,"Revealers",5174.54,5.72
1262,31,"Concealers",6908.74,6.6
1262,31,"Revealers",6335.8,6.28
1263,31,"Concealers",7787.84,7.1
1263,31,"Revealers",6086.96,6.26
1264,31,"Concealers",7633.02,6.78
1264,31,"Revealers",4853.06,5.58
1265,31,"Concealers",7701.88,6.96
1265,31,"Revealers",4772.3,5.62
1266,31,"Concealers",6909.06,6.6
1266,31,"Revealers",4597.56,5.5
1267,31,"Concealers",7379.4,6.82
1267,31,"Revealers",4627.48,5.48
1268,31,"Concealers",7794.68,7.14
1268,31,"Revealers",6389.42,6.4
1269,31,"Concealers",7332.86,6.72
1269,31,"Revealers",4450.9,5.4
1270,31,"Concealers",7070.78,6.6
1270,31,"Revealers",4408.18,5.34
1271,31,"Concealers",7633.86,6.96
1271,31,"Revealers",5375.46,5.76
1272,31,"Concealers",6477.86,6.48
1272,31,"Revealers",4275.98,5.24
1273,31,"Concealers",7302.78,6.96
1273,31,"Revealers",5769.94,6.06
1274,31,"Concealers",6831.76,6.68
1274,31,"Revealers",5404.2,5.8
1275,31,"Concealers",7742.94,7.04
1275,31,"Revealers",4976.04,5.82
1276,31,"Concealers",6840.24,6.58
1276,31,"Revealers",5168.46,5.78
1277,31,"Concealers",7427.22,6.86
1277,31,"Revealers",5553.28,5.96
1278,31,"Concealers",7587.1,6.92
1278,31,"Revealers",5020.54,5.62
1279,31,"Concealers",7900.24,7.18
1279,31,"Revealers",5836.34,6.24
1280,31,"Concealers",7050.22,6.72
1280,31,"Revealers",6052.98,6.2
1281,31,"Concealers",6493.58,6.38
1281,31,"Revealers",4408.78,5.48
1282,31,"Concealers",6993.04,6.64
1282,31,"Revealers",6252.7,6.26
1283,31,"Concealers",7149.28,6.72
1283,31,"Revealers",6021.56,6.2
1284,31,"Concealers",7192.82,6.88
1284,31,"Revealers",5161.96,5.74
1285,31,"Concealers",7032.28,6.8
1285,31,"Revealers",4851.74,5.5
1286,31,"Concealers",6921.22,6.66
1286,31,"Revealers",5690.5,5.98
1287,31,"Concealers",7946.12,7.22
1287,31,"Revealers",6652.1,6.58
1288,31,"Concealers",7533.46,7
1288,31,"Revealers",6610.04,6.3
1289,31,"Concealers",8107.46,7.18
1289,31,"Revealers",5664.6,6.02
1290,31,"Concealers",6660.54,6.52
1290,31,"Revealers",5730.86,6.12
1291,31,"Concealers",7692.84,7
1291,31,"Revealers",6487.98,6.4
1292,31,"Concealers",7527.46,6.88
1292,31,"Revealers",4931.34,5.68
1293,31,"Concealers",7905.98,7.24
1293,31,"Revealers",4994.66,5.6
1294,31,"Concealers",7842.74,7.04
1294,31,"Revealers",5760.6,6.08
1295,31,"Concealers",7351.04,6.84
1295,31,"Revealers",5781.64,5.92
1296,31,"Concealers",7563.98,6.92
1296,31,"Revealers",5268.96,5.78
1297,31,"Concealers",8528.22,7.36
1297,31,"Revealers",5979.64,6.18
1298,31,"Concealers",7107,6.72
1298,31,"Revealers",5197.9,5.72
1299,31,"Concealers",7742.78,7
1299,31,"Revealers",5603.1,5.88
1300,31,"Concealers",7372.24,6.76
1300,31,"Revealers",4893.24,5.6
1801,41,"Concealers",7049.82,6.36
1801,41,"Revealers",5204.5,5.3
1802,41,"Concealers",6733.66,6.22
1802,41,"Revealers",4941.32,5.04
1803,41,"Concealers",7072.42,6.34
1803,41,"Revealers",5082.52,5.06
1804,41,"Concealers",7581.82,6.36
1804,41,"Revealers",4518.26,4.8
1805,41,"Concealers",6533.98,5.8
1805,41,"Revealers",4346.12,4.84
1806,41,"Concealers",7326.34,6.5
1806,41,"Revealers",4653.6,5.08
1807,41,"Concealers",7037.02,6.3
1807,41,"Revealers",5592.5,5.42
1808,41,"Concealers",7233.3,6.22
1808,41,"Revealers",3839.02,4.52
1809,41,"Concealers",7625,6.66
1809,41,"Revealers",5102.32,5.28
1810,41,"Concealers",7239.22,6.44
1810,41,"Revealers",5167.42,5.24
1811,41,"Concealers",6793.98,6.3
1811,41,"Revealers",4804.26,5.2
1812,41,"Concealers",7457.86,6.42
1812,41,"Revealers",4263.1,4.76
1813,41,"Concealers",6945.46,6.2
1813,41,"Revealers",4807.1,5.22
1814,41,"Concealers",7010.22,6.4
1814,41,"Revealers",5746.1,5.6
1815,41,"Concealers",6826.62,6.3
1815,41,"Revealers",4132.62,4.92
1816,41,"Concealers",7518.88,6.52
1816,41,"Revealers",5460.88,5.46
1817,41,"Concealers",6662.72,5.96
1817,41,"Revealers",3679.84,4.26
1818,41,"Concealers",7515.58,6.6
1818,41,"Revealers",5075.76,5.4
1819,41,"Concealers",7678.24,6.56
1819,41,"Revealers",4890.56,5.12
1820,41,"Concealers",7669.92,6.78
1820,41,"Revealers",4440.62,4.9
1821,41,"Concealers",7642.24,6.72
1821,41,"Revealers",5133.98,5.32
1822,41,"Concealers",7699.3,6.6
1822,41,"Revealers",4759.98,4.98
1823,41,"Concealers",6709.6,6.12
1823,41,"Revealers",4125.2,4.56
1824,41,"Concealers",6728.72,6.3
1824,41,"Revealers",5068.98,5.26
1825,41,"Concealers",6416.08,6.16
1825,41,"Revealers",5103.4,5.22
1826,41,"Concealers",7280.32,6.42
1826,41,"Revealers",4366.7,4.82
1827,41,"Concealers",7776.84,6.58
1827,41,"Revealers",4988.6,5.26
1828,41,"Concealers",7288.4,6.48
1828,41,"Revealers",5044.38,5.22
1829,41,"Concealers",7274.24,6.56
1829,41,"Revealers",5042.02,5.28
1830,41,"Concealers",6685.26,6.16
1830,41,"Revealers",5045.52,5.08
