"Run","Sens","Strategy","PI","RS"
201,0.5,"Revealers",5154.42,6.18
202,0.5,"Concealers",7751.26,7.54
202,0.5,"Revealers",6361.1,6.9
203,0.5,"Concealers",7330.8,7.4
203,0.5,"Revealers",6833.98,7.06
204,0.5,"Concealers",7417.78,7.3
204,0.5,"Revealers",5801.04,6.5
205,0.5,"Concealers",7858.22,7.56
205,0.5,"Revealers",5379.66,6.38
206,0.5,"Concealers",8329.74,7.76
206,0.5,"Revealers",5401.94,6.38
207,0.5,"Concealers",6031.16,6.42
207,0.5,"Revealers",3574.72,5.52
208,0.5,"Concealers",7219.48,7.4
208,0.5,"Revealers",6295.98,6.78
209,0.5,"Concealers",6343.58,6.7
209,0.5,"Revealers",4093.6,5.74
210,0.5,"Concealers",7251.7,7.04
210,0.5,"Revealers",4015.68,5.68
211,0.5,"Concealers",8031.26,7.58
211,0.5,"Revealers",6153.4,6.78
212,0.5,"Concealers",6512.24,6.64
212,0.5,"Revealers",4243,5.74
213,0.5,"Concealers",7702.96,7.44
213,0.5,"Revealers",6622.08,6.92
214,0.5,"Concealers",7166.54,7.12
214,0.5,"Revealers",5196.14,6.34
215,0.5,"Concealers",8366.22,7.86
215,0.5,"Revealers",6234.76,6.96
216,0.5,"Concealers",6940.5,7.2
216,0.5,"Revealers",4236.48,5.76
217,0.5,"Concealers",7275.42,7.22
217,0.5,"Revealers",4511.86,5.94
218,0.5,"Concealers",5921.7,6.46
218,0.5,"Revealers",4996.3,6.06
219,0.5,"Concealers",7143.78,7.22
219,0.5,"Revealers",3962.6,5.52
220,0.5,"Concealers",7516.38,7.4
220,0.5,"Revealers",5141.72,6.24
221,0.5,"Concealers",7165.54,6.94
221,0.5,"Revealers",4801.36,5.98
222,0.5,"Concealers",8145.82,7.66
222,0.5,"Revealers",6133.1,6.82
223,0.5,"Concealers",7535.5,7.46
223,0.5,"Revealers",5777.4,6.6
224,0.5,"Concealers",7043.98,7
224,0.5,"Revealers",5660.22,6.5
225,0.5,"Concealers",6505.42,6.74
225,0.5,"Revealers",3976.2,5.7
226,0.5,"Concealers",6759.62,6.92
226,0.5,"Revealers",4824.2,6.06
227,0.5,"Concealers",6535.08,6.9
227,0.5,"Revealers",5398.42,6.36
228,0.5,"Concealers",7502.04,7.34
228,0.5,"Revealers",5679.48,6.44
229,0.5,"Concealers",7135.5,7.18
229,0.5,"Revealers",5844.86,6.66
230,0.5,"Concealers",6559.12,6.66
230,0.5,"Revealers",3639.6,5.48
231,0.5,"Concealers",8272.62,7.78
231,0.5,"Revealers",5851.34,6.64
232,0.5,"Concealers",8402.04,7.96
232,0.5,"Revealers",5476.48,6.4
233,0.5,"Concealers",7257.16,7.42
233,0.5,"Revealers",6654.24,7.04
234,0.5,"Concealers",7993.1,7.66
234,0.5,"Revealers",6193.98,6.8
235,0.5,"Concealers",8450.64,7.64
235,0.5,"Revealers",5468.28,6.4
236,0.5,"Concealers",6976.84,7.28
236,0.5,"Revealers",5855.38,6.64
237,0.5,"Concealers",7024.18,7.28
237,0.5,"Revealers",6393.4,6.96
238,0.5,"Concealers",8109.42,7.72
238,0.5,"Revealers",6912.74,7.06
239,0.5,"Concealers",7776.22,7.52
239,0.5,"Revealers",5310.18,6.4
240,0.5,"Concealers",7388.7,7.26
240,0.5,"Revealers",5952.78,6.68
241,0.5,"Concealers",6222.76,6.48
241,0.5,"Revealers",3416.92,5.4
242,0.5,"Concealers",6840.12,6.94
242,0.5,"Revealers",4860.06,6.08
243,0.5,"Concealers",5846.9,6.44
243,0.5,"Revealers",4589.48,5.88
244,0.5,"Concealers",6246.8,6.6
244,0.5,"Revealers",4310.82,5.76
245,0.5,"Concealers",7123.82,7.22
245,0.5,"Revealers",5876.64,6.62
246,0.5,"Concealers",8289.46,7.8
246,0.5,"Revealers",5538.06,6.4
247,0.5,"Concealers",6233.98,6.78
247,0.5,"Revealers",4558.4,5.94
248,0.5,"Concealers",7515.3,7.3
248,0.5,"Revealers",4544.74,5.88
249,0.5,"Concealers",7432.28,7.34
249,0.5,"Revealers",5031.38,6.34
250,0.5,"Concealers",7068.36,7.08
250,0.5,"Revealers",4657.28,6.08
251,0.5,"Concealers",6617.58,6.98
251,0.5,"Revealers",5592.48,6.52
252,0.5,"Concealers",7531.96,7.34
252,0.5,"Revealers",5949,6.7
253,0.5,"Concealers",7294.28,7.24
253,0.5,"Revealers",4267.8,5.88
254,0.5,"Concealers",6034.88,6.68
254,0.5,"Revealers",4162.36,5.88
255,0.5,"Concealers",7682.26,7.5
255,0.5,"Revealers",5907.52,6.54
256,0.5,"Concealers",7357.56,7.32
256,0.5,"Revealers",6108.02,6.78
257,0.5,"Concealers",7698.44,7.64
257,0.5,"Revealers",6711.46,6.92
258,0.5,"Concealers",7678.5,7.4
258,0.5,"Revealers",5604.22,6.56
259,0.5,"Concealers",6881.26,7.1
259,0.5,"Revealers",5600.6,6.48
260,0.5,"Concealers",6398.06,6.7
260,0.5,"Revealers",4110.56,5.76
261,0.5,"Concealers",7254.82,7.24
261,0.5,"Revealers",5377.84,6.3
262,0.5,"Concealers",7054.34,7.34
262,0.5,"Revealers",6449.32,6.92
263,0.5,"Concealers",7182.14,7.18
263,0.5,"Revealers",5209.1,6.36
264,0.5,"Concealers",7100.54,7.2
264,0.5,"Revealers",4945.22,6.18
265,0.5,"Concealers",7573.6,7.48
265,0.5,"Revealers",5906.26,6.7
266,0.5,"Concealers",8286.28,7.78
266,0.5,"Revealers",6811.08,7
267,0.5,"Concealers",6430.5,6.72
267,0.5,"Revealers",3805.7,5.6
268,0.5,"Concealers",7005.14,6.9
268,0.5,"Revealers",3674.54,5.54
269,0.5,"Concealers",6270.28,6.7
269,0.5,"Revealers",5044.32,6.2
270,0.5,"Concealers",6988.5,7.18
270,0.5,"Revealers",5843.2,6.62
271,0.5,"Concealers",6605.82,6.94
271,0.5,"Revealers",5506.08,6.44
272,0.5,"Concealers",8000.2,7.64
272,0.5,"Revealers",5983.94,6.7
273,0.5,"Concealers",6892.16,7.14
273,0.5,"Revealers",5180.96,6.3
274,0.5,"Concealers",7546.4,7.38
274,0.5,"Revealers",6009.24,6.68
275,0.5,"Concealers",7810.3,7.4
275,0.5,"Revealers",5015.52,6.12
276,0.5,"Concealers",6424.78,6.72
276,0.5,"Revealers",4127.8,5.8
277,0.5,"Concealers",7051.1,7.22
277,0.5,"Revealers",5416.76,6.34
278,0.5,"Concealers",7209.3,7.24
278,0.5,"Revealers",5885.08,6.62
279,0.5,"Concealers",7923.36,7.56
279,0.5,"Revealers",6211.56,6.76
280,0.5,"Concealers",7976.06,7.68
280,0.5,"Revealers",5553.66,6.44
281,0.5,"Concealers",8315.64,7.88
281,0.5,"Revealers",6123.58,6.78
282,0.5,"Concealers",6943.12,7.06
282,0.5,"Revealers",6917.94,7.18
283,0.5,"Concealers",7740.38,7.44
283,0.5,"Revealers",5367.28,6.38
284,0.5,"Concealers",7941.66,7.62
284,0.5,"Revealers",4778.34,6.28
285,0.5,"Concealers",8110.14,7.62
285,0.5,"Revealers",5712.2,6.54
286,0.5,"Concealers",8419.74,7.88
286,0.5,"Revealers",7266.66,7.24
287,0.5,"Concealers",7929.08,7.66
287,0.5,"Revealers",5909.82,6.62
288,0.5,"Concealers",7244.34,7.22
288,0.5,"Revealers",5837.56,6.54
289,0.5,"Concealers",8369.24,7.78
289,0.5,"Revealers",5996.14,6.68
