"Run","Sens","Strategy","PI","RS"
4379,200,"Revealers",5642.58,6.62
4380,200,"Concealers",7223.94,7.2
4380,200,"Revealers",4225.06,5.72
4381,200,"Concealers",6880.38,7.12
4381,200,"Revealers",5178.26,6.26
4382,200,"Concealers",5923.58,6.5
4382,200,"Revealers",4458.24,5.94
4383,200,"Concealers",8094.3,7.6
4383,200,"Revealers",6133.92,6.78
4384,200,"Concealers",8366.2,7.78
4384,200,"Revealers",5780.64,6.64
4385,200,"Concealers",6330.06,6.64
4385,200,"Revealers",4466.26,6.02
4386,200,"Concealers",6918.88,7
4386,200,"Revealers",5149.24,6.14
4387,200,"Concealers",5980.52,6.56
4387,200,"Revealers",4505.7,5.94
4388,200,"Concealers",6326.76,6.68
4388,200,"Revealers",4086.68,5.62
4389,200,"Concealers",7918.86,7.54
4389,200,"Revealers",5978.7,6.64
4390,200,"Concealers",8405.84,8
4390,200,"Revealers",6675.28,7.02
4391,200,"Concealers",7558.2,7.32
4391,200,"Revealers",5289.4,6.34
4392,200,"Concealers",7957.12,7.64
4392,200,"Revealers",5312.06,6.34
4393,200,"Concealers",6851.08,7
4393,200,"Revealers",4802.94,6
4394,200,"Concealers",7649.78,7.38
4394,200,"Revealers",4994.12,6.14
4395,200,"Concealers",7671.14,7.46
4395,200,"Revealers",5993.94,6.7
4396,200,"Concealers",7043.18,7.08
4396,200,"Revealers",5015.18,6.14
4397,200,"Concealers",8027.58,7.62
4397,200,"Revealers",6128.86,6.72
4398,200,"Concealers",8283.04,7.76
4398,200,"Revealers",6539.72,6.92
4399,200,"Concealers",8716.32,8.06
4399,200,"Revealers",6053.28,6.78
4400,200,"Concealers",6808.32,6.96
4400,200,"Revealers",5200,6.2
8601,300,"Concealers",7974.73333333333,7.64
8601,300,"Revealers",4873.52,6.36
8602,300,"Concealers",8336.41333333333,8.02666666666667
8602,300,"Revealers",5889.53333333333,6.84
8603,300,"Concealers",7992.2,7.73333333333333
8603,300,"Revealers",5610.56,6.72
8604,300,"Concealers",8260.12,7.93333333333333
